"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","May 2019","New York City, NY","105,045"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","May 2019","Norfolk, VA","91,749"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","May 2019","San Francisco, CA","277,500"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","May 2019","Savannah, GA","117,567"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","May 2019","Seattle, WA","23,500"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2019 through May","All Districts","319,915"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2019 through May","Detroit, MI","85,129"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2019 through May","Los Angeles, CA","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2019 through May","New York City, NY","193,000"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2019 through May","San Francisco, CA","3,660"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","January 2019","All Districts","18,769"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","January 2019","Los Angeles, CA","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","January 2019","San Francisco, CA","3,660"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","February 2019","All Districts","11,907"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","March 2019","All Districts","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","April 2019","All Districts","97,239"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","April 2019","Detroit, MI","85,129"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","April 2019","New York City, NY","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","May 2019","All Districts","188,000"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","May 2019","New York City, NY","188,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","All Districts","6,232,945"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Charleston, SC","508,021"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Houston-Galveston, TX","574,503"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Los Angeles, CA","2,326,845"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","New York City, NY","998,364"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Norfolk, VA","313,821"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","San Francisco, CA","522,787"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Savannah, GA","452,959"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2019 through May","Seattle, WA","279,670"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","All Districts","1,307,088"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Charleston, SC","341,776"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Houston-Galveston, TX","167,610"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Los Angeles, CA","376,405"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","New York City, NY","88,075"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Norfolk, VA","75,985"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","San Francisco, CA","143,509"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Savannah, GA","50,702"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","January 2019","Seattle, WA","25,376"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","All Districts","986,343"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Charleston, SC","30,750"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Houston-Galveston, TX","53,704"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Los Angeles, CA","509,518"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","New York City, NY","47,356"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Norfolk, VA","55,553"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","San Francisco, CA","90,852"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Savannah, GA","142,235"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","February 2019","Seattle, WA","51,375"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","All Districts","1,161,707"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Charleston, SC","71,714"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Houston-Galveston, TX","120,984"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Los Angeles, CA","412,098"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","New York City, NY","162,692"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Norfolk, VA","31,407"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","San Francisco, CA","121,202"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Savannah, GA","101,550"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","March 2019","Seattle, WA","83,455"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","All Districts","1,549,233"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Charleston, SC","39,932"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Houston-Galveston, TX","115,674"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Los Angeles, CA","562,171"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","New York City, NY","384,066"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Norfolk, VA","101,596"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","San Francisco, CA","134,036"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Savannah, GA","117,130"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","April 2019","Seattle, WA","57,501"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","All Districts","1,228,574"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Charleston, SC","23,849"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Houston-Galveston, TX","116,531"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Los Angeles, CA","466,653"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","New York City, NY","316,175"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Norfolk, VA","49,280"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","San Francisco, CA","33,188"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Savannah, GA","41,342"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","May 2019","Seattle, WA","61,963"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2019 through May","All Districts","175,558"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2019 through May","Los Angeles, CA","15,609"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2019 through May","New York City, NY","32,000"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2019 through May","Seattle, WA","40,942"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","February 2019","All Districts","16,000"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","February 2019","New York City, NY","16,000"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","March 2019","All Districts","48,312"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","March 2019","New York City, NY","16,000"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","April 2019","All Districts","33,124"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","April 2019","Los Angeles, CA","10,910"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","April 2019","Seattle, WA","22,214"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","May 2019","All Districts","78,122"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","May 2019","Los Angeles, CA","4,699"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","May 2019","Seattle, WA","18,728"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","All Districts","5,337,112"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Charleston, SC","888,813"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Detroit, MI","33,679"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Houston-Galveston, TX","79,600"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Los Angeles, CA","1,288,220"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","New York City, NY","1,297,330"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Norfolk, VA","607,858"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","San Francisco, CA","409,727"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Savannah, GA","241,436"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2019 through May","Seattle, WA","92,915"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","All Districts","952,524"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Charleston, SC","230,981"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Detroit, MI","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Houston-Galveston, TX","22,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Los Angeles, CA","179,913"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","New York City, NY","212,864"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Norfolk, VA","99,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","San Francisco, CA","83,305"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2019","Savannah, GA","44,105"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","All Districts","1,156,784"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Charleston, SC","244,899"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Detroit, MI","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Houston-Galveston, TX","18,600"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Los Angeles, CA","199,500"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","New York City, NY","221,456"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Norfolk, VA","210,905"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","San Francisco, CA","124,500"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Savannah, GA","34,700"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2019","Seattle, WA","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","All Districts","1,017,137"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Charleston, SC","53,600"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Houston-Galveston, TX","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Los Angeles, CA","335,140"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","New York City, NY","385,643"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Norfolk, VA","71,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","San Francisco, CA","93,301"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Savannah, GA","23,600"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2019","Seattle, WA","13,899"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","All Districts","1,087,489"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Charleston, SC","151,242"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Detroit, MI","15,679"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Houston-Galveston, TX","15,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Los Angeles, CA","252,447"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","New York City, NY","214,144"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Norfolk, VA","128,500"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","San Francisco, CA","55,200"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Savannah, GA","52,261"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2019","Seattle, WA","39,516"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","All Districts","1,123,178"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Charleston, SC","208,091"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Houston-Galveston, TX","21,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Los Angeles, CA","321,220"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","New York City, NY","263,223"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Norfolk, VA","98,453"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","San Francisco, CA","53,421"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Savannah, GA","86,770"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2019","Seattle, WA","27,500"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","All Districts","980,160"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","Charleston, SC","80,662"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","Houston-Galveston, TX","35,519"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","Los Angeles, CA","288,076"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","New York City, NY","66,034"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","San Francisco, CA","30,806"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","Savannah, GA","200,899"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2019 through May","Seattle, WA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2019","All Districts","115,805"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2019","Los Angeles, CA","49,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2019","New York City, NY","11,560"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2019","San Francisco, CA","5,806"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2019","Savannah, GA","42,384"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2019","All Districts","145,587"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2019","Charleston, SC","34,341"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2019","Los Angeles, CA","60,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2019","San Francisco, CA","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2019","Savannah, GA","20,600"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2019","All Districts","362,909"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2019","Charleston, SC","34,196"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2019","Houston-Galveston, TX","9,519"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2019","Los Angeles, CA","66,738"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2019","New York City, NY","42,520"
